online_order,book_table,votes,rest_type,cuisines,cost,menu_item,type,city
1,0,72,39,1023,250.0,8778,2,16
1,0,25,78,1228,150.0,8083,2,28
1,0,54,14,330,250.0,8778,2,0
0,0,0,78,2381,100.0,8778,2,28
1,0,6,16,1164,400.0,8778,3,19
1,0,47,82,1275,400.0,2353,3,13
1,0,165,78,1611,450.0,5032,2,12
1,1,1010,74,1350,1300.0,8778,4,2
0,0,21,78,30,250.0,8778,4,17
1,0,51,39,263,500.0,2794,3,13
0,0,122,27,1524,500.0,8778,2,27
0,0,8,78,1010,800.0,8778,1,20
1,0,4,78,2410,400.0,8778,4,21
0,0,0,78,1761,300.0,8778,4,23
1,1,1808,27,2629,1000.0,8778,0,18
1,0,79,27,99,600.0,2480,4,0
1,0,152,17,346,350.0,8778,2,19
0,0,4,39,2318,400.0,8778,2,19
0,0,271,76,1130,1400.0,8778,4,18
1,1,389,28,1677,1500.0,8778,4,19
1,0,17,78,556,300.0,2653,2,5
1,0,93,78,2152,300.0,4307,2,19
1,0,257,78,1963,350.0,8778,4,8
0,1,196,61,2073,3000.0,8778,6,5
1,0,93,78,2285,300.0,8778,2,21
1,1,370,27,2610,1200.0,5179,4,13
1,0,17,78,556,300.0,2654,4,11
0,0,5,88,1692,300.0,8778,3,22
1,0,115,39,1834,400.0,8778,2,19
0,1,102,73,1024,1000.0,8778,6,21
1,0,6,78,968,300.0,8778,2,19
1,0,84,6,254,400.0,8778,3,24
1,1,1804,29,1020,900.0,7837,1,16
0,1,198,27,1761,700.0,8778,2,14
0,1,125,60,1203,2500.0,8778,5,23
1,0,1294,27,160,900.0,8778,2,17
1,0,18,14,354,200.0,3473,3,27
1,0,191,40,1153,300.0,1305,2,19
1,0,155,27,2489,450.0,8778,2,1
1,0,0,78,56,300.0,8778,4,13
1,0,102,78,2618,400.0,8778,4,18
0,0,0,53,2381,250.0,8778,4,25
1,0,48,27,1527,1500.0,8778,2,7
0,0,1352,27,470,550.0,8778,2,7
1,1,684,27,2086,1500.0,8778,4,18
0,0,26,78,1951,400.0,8778,2,17
1,0,214,92,1761,450.0,6719,4,25
1,0,7,92,1150,1600.0,6306,2,7
0,0,86,27,880,450.0,8778,2,22
1,0,42,82,1070,400.0,8778,4,23
1,1,1420,28,1761,1100.0,8778,2,11
0,0,7,57,1215,300.0,8778,2,19
0,0,4,27,1588,500.0,8778,4,2
1,0,532,78,2617,450.0,1941,2,17
1,0,8,39,1761,500.0,8778,2,29
1,1,577,19,712,700.0,5415,4,14
1,0,122,19,591,600.0,8778,1,20
1,0,9,92,119,400.0,8778,2,0
1,0,213,78,524,400.0,3951,4,16
1,0,0,40,1153,250.0,4588,2,9
1,0,54,78,2592,200.0,8778,4,21
1,0,93,78,1834,300.0,2675,2,23
1,0,107,78,1857,400.0,8778,2,6
1,0,83,27,1834,500.0,8778,2,20
1,0,6,39,792,300.0,8778,2,19
0,0,4,81,2548,400.0,8778,2,13
1,0,195,40,1181,400.0,8778,4,17
1,0,0,78,388,200.0,8778,2,3
0,0,0,78,2410,300.0,8778,4,21
0,0,4,27,2381,555.4315664,8778,4,29
1,0,25,92,254,200.0,1023,2,10
0,0,254,27,2469,500.0,8778,4,20
0,0,8,78,388,100.0,8778,2,16
1,0,57,78,388,300.0,4184,2,13
1,0,427,27,63,500.0,8778,4,25
1,0,670,19,720,800.0,8778,4,24
1,0,448,27,487,600.0,5719,2,21
0,0,4,78,2061,350.0,8778,4,29
0,0,16,19,557,250.0,8778,4,7
1,0,423,27,106,700.0,1802,2,19
1,1,345,27,394,800.0,6135,2,23
1,0,0,78,1215,250.0,8778,2,0
1,0,0,39,2325,300.0,2994,2,17
1,0,35,26,616,500.0,8778,2,16
0,0,42,88,1699,400.0,8778,3,9
1,0,62,81,1491,600.0,8778,1,1
1,0,55,78,1791,300.0,8778,4,29
1,0,0,92,1215,300.0,2011,2,14
1,0,578,19,650,700.0,666,1,21
1,1,267,27,1516,1300.0,1552,2,19
0,0,2432,60,1279,2000.0,8778,5,25
0,0,8,78,792,200.0,8778,2,0
0,0,0,78,2392,300.0,8778,4,26
1,0,18,78,2447,200.0,8778,2,3
1,1,37,27,913,1500.0,8778,0,28
1,0,819,19,773,300.0,472,4,6
1,1,267,49,2145,2000.0,8778,4,8
0,0,58,8,1051,1300.0,8778,4,15
1,0,187,78,878,400.0,2270,2,16
1,0,74,39,2236,600.0,8778,2,16
1,1,2710,19,647,1000.0,7203,2,13
0,0,0,78,1761,400.0,8778,2,6
0,0,4,78,1761,200.0,8778,4,5
0,0,6,8,2469,700.0,8778,4,5
0,0,0,0,254,350.0,8778,2,0
1,0,95,78,2061,400.0,8778,4,15
1,0,130,19,731,650.0,8778,1,12
0,0,6,88,1701,300.0,8778,3,27
1,0,4,78,1238,300.0,7275,4,13
0,1,956,28,65,800.0,8778,2,25
0,0,72,78,2583,555.4315664,8778,4,17
1,0,147,78,2012,400.0,8778,4,6
0,0,24,19,557,150.0,8778,1,6
1,1,7193,71,1075,1400.0,7821,4,4
1,0,96,14,330,400.0,8778,2,14
1,0,2084,27,2113,750.0,8778,2,4
1,0,45,92,1888,300.0,8778,2,16
0,0,121,28,1757,555.4315664,8778,4,21
1,0,12,78,1834,250.0,96,2,17
0,0,13,19,647,550.0,8778,1,13
1,1,612,27,61,1100.0,8778,4,5
1,0,59,19,696,600.0,2635,1,16
0,0,7120,19,560,600.0,8778,4,16
0,0,2257,19,757,1100.0,8778,1,5
0,0,0,40,1153,300.0,8778,2,2
1,0,0,78,1290,400.0,8778,2,23
0,0,0,0,273,600.0,8778,3,0
0,1,292,27,990,1500.0,8778,4,29
0,0,27,6,254,400.0,8778,3,0
1,0,351,78,1761,300.0,306,2,18
0,0,6,78,2080,300.0,8778,4,13
1,1,797,10,207,1500.0,8778,5,10
1,0,169,19,675,700.0,8778,4,17
0,0,35,27,557,700.0,8778,1,14
1,0,20,92,1178,300.0,887,2,2
1,1,1362,49,1761,2100.0,8778,2,9
1,1,873,27,226,1800.0,8778,4,21
0,0,212,78,1761,250.0,8778,4,22
0,0,16,78,1761,400.0,8778,2,16
1,0,64,19,557,600.0,8778,1,8
1,1,2237,28,1122,1200.0,8778,5,2
1,0,166,78,2256,600.0,6059,2,16
1,0,114,78,2091,400.0,8778,4,29
0,0,42,27,1213,2000.0,8778,4,9
1,0,144,27,1791,600.0,7563,4,25
1,0,421,27,950,700.0,8778,4,2
1,0,0,78,1159,100.0,8778,2,0
1,0,280,27,1974,600.0,8778,2,20
1,0,0,78,14,600.0,8778,2,20
0,0,0,39,409,200.0,8778,2,2
0,0,0,78,2381,150.0,8778,4,16
1,0,24,19,557,550.0,8778,1,18
1,0,257,27,1951,650.0,4257,4,11
1,1,348,33,977,900.0,7441,2,25
1,0,11,39,254,250.0,3820,2,12
0,0,11,78,2057,400.0,8778,4,16
0,0,5,78,2381,250.0,8778,2,21
1,0,247,78,1834,300.0,270,2,12
1,1,840,29,2246,600.0,8778,4,6
0,0,14,78,1545,200.0,8778,4,19
0,0,0,92,324,300.0,8778,2,29
1,0,870,39,418,500.0,7954,2,17
0,0,0,78,1761,300.0,8778,4,8
1,0,117,27,1802,600.0,6230,2,13
1,0,28,40,1449,450.0,522,2,16
1,0,0,48,1800,250.0,8778,4,18
0,0,0,65,2392,200.0,8778,4,8
1,0,36,0,254,150.0,369,2,27
0,0,535,27,1984,950.0,8778,4,2
0,0,0,58,1215,300.0,8778,2,11
0,0,0,78,1857,300.0,8778,2,27
0,0,157,40,1153,300.0,8778,3,19
1,0,21,14,343,150.0,3960,2,7
1,0,0,78,1225,150.0,8778,2,17
1,0,12,78,1326,300.0,8091,2,13
0,0,4,78,868,600.0,8778,2,24
0,1,105,27,909,1000.0,8778,4,5
0,0,0,78,880,500.0,8778,4,10
0,0,0,78,1834,500.0,8778,2,4
1,0,117,27,498,900.0,8778,2,10
1,0,121,78,2263,900.0,8778,4,6
1,0,0,78,839,300.0,8778,2,5
0,0,13,27,2341,700.0,8778,4,15
0,0,0,27,1857,400.0,8778,2,28
1,0,7,78,2381,150.0,7852,2,18
1,0,20,78,2381,200.0,8778,4,6
1,0,19,39,364,200.0,8778,2,19
0,0,67,27,2381,500.0,8778,4,7
1,0,114,78,2297,400.0,8778,2,28
1,0,24,92,1834,400.0,2693,2,19
1,0,18,90,1699,200.0,5545,3,14
1,0,345,78,535,300.0,8778,4,15
1,0,128,40,1449,200.0,8778,3,19
1,0,1593,27,219,550.0,8450,2,19
1,1,2616,27,784,1300.0,8778,4,0
1,0,462,92,2102,500.0,3276,2,16
0,0,0,88,1691,250.0,8778,4,2
0,0,16,19,557,250.0,8778,4,27
1,0,131,27,2599,700.0,8778,4,27
0,0,287,19,557,500.0,8778,1,25
1,0,121,78,1335,300.0,8778,2,7
1,0,72,19,671,500.0,8778,4,26
0,0,5,78,2436,450.0,8778,4,10
1,0,20,78,2049,200.0,8778,4,23
1,0,35,78,1215,200.0,8778,2,1
1,0,12,78,2489,300.0,8778,2,29
0,0,130,27,163,600.0,8778,4,15
0,0,131,88,1699,400.0,8778,2,2
1,0,456,78,449,400.0,2510,4,20
0,0,32,39,117,400.0,8778,2,29
1,0,3128,27,2113,750.0,3715,4,14
0,0,54,78,1955,400.0,8778,2,16
1,0,73,78,2381,200.0,4297,2,23
1,0,27,78,1215,500.0,8778,2,25
1,0,26,78,2563,300.0,8778,2,27
1,0,378,78,1907,500.0,6371,4,4
1,0,140,27,1803,600.0,1659,2,19
0,0,4,39,2122,300.0,8778,2,16
1,0,9,90,1701,300.0,6409,2,9
0,0,39,65,1761,300.0,8778,2,11
1,0,152,39,1761,400.0,3387,2,4
1,1,2618,27,784,1300.0,8778,2,13
1,0,319,27,1916,1000.0,1257,0,11
1,0,580,19,650,700.0,667,4,21
1,0,67,15,779,500.0,1195,1,7
1,0,0,78,1225,150.0,8778,2,16
0,0,700,10,1011,555.4315664,8778,4,25
0,0,6,27,2141,600.0,8778,0,25
1,0,37,91,2580,150.0,8778,2,2
1,0,10,78,2321,100.0,5640,4,19
1,0,306,19,657,600.0,8778,2,16
1,0,0,14,1529,100.0,8778,2,16
1,0,473,27,2489,500.0,5471,2,17
0,0,4,78,2179,300.0,8778,4,18
1,1,1889,28,2164,1200.0,8778,4,17
1,0,24,92,1225,300.0,5398,2,24
1,0,11,78,1660,300.0,8778,2,7
0,0,4,78,54,400.0,8778,4,12
1,1,348,28,827,1000.0,7395,6,19
1,0,1731,73,825,1400.0,8778,2,22
0,0,0,0,273,600.0,8778,2,12
1,0,80,27,792,750.0,8778,4,14
0,0,0,78,1834,350.0,8778,4,6
1,0,50,39,263,500.0,2800,2,16
1,0,1093,2,261,600.0,1527,2,7
0,0,15,8,1761,1000.0,8778,2,16
0,0,4,78,2381,100.0,8778,4,22
1,0,154,14,339,300.0,6037,2,8
1,0,0,78,2381,300.0,1911,4,0
1,0,465,78,1800,300.0,2965,2,12
1,0,95,78,143,200.0,8778,2,16
1,0,132,27,1761,750.0,8778,2,28
1,0,217,27,940,650.0,7609,2,23
0,0,29,27,1834,500.0,8778,2,12
1,0,7,78,1580,300.0,8778,4,2
1,0,0,78,92,250.0,2190,2,23
0,0,0,78,874,300.0,8778,4,29
0,0,522,19,647,550.0,8778,3,12
0,0,11,23,571,400.0,8778,4,16
1,0,130,40,1159,350.0,8778,2,28
0,0,87,78,1215,250.0,8778,2,18
1,0,332,27,950,600.0,8606,2,19
1,0,0,39,388,300.0,8778,2,10
0,0,4,78,1233,200.0,8778,4,0
1,1,343,78,1179,450.0,7027,4,19
0,0,0,78,2381,150.0,8778,4,9
1,0,889,39,263,500.0,1181,2,5
1,0,30,78,1802,500.0,2220,2,19
1,0,8,39,508,300.0,8778,2,17
0,0,0,78,880,400.0,8778,2,29
0,0,4,27,95,600.0,8778,4,20
1,0,110,27,969,500.0,3113,2,19
1,1,1800,29,1020,900.0,7836,4,0
1,0,200,78,1652,400.0,8778,2,12
1,0,28,78,2152,300.0,6892,2,22
0,0,0,78,339,200.0,8778,2,0
1,0,215,92,454,400.0,3518,2,6
1,0,393,78,1834,400.0,8778,4,25
1,0,135,27,957,700.0,8778,2,26
1,0,8,53,119,500.0,8778,4,6
1,0,9,78,2298,500.0,5828,2,9
1,0,42,78,2381,200.0,8778,4,10
0,0,18,78,905,150.0,8778,4,24
0,0,24,27,1761,500.0,8778,2,14
1,0,76,78,2335,450.0,8778,4,19
1,0,4,78,388,300.0,8778,4,4
1,0,420,78,535,450.0,8778,4,6
0,1,371,49,1977,2400.0,8778,4,22
1,1,1394,28,868,1700.0,8778,6,5
1,0,28,40,1449,450.0,8778,2,0
1,0,74,78,2474,300.0,7657,4,1
0,0,10,53,2391,400.0,8778,4,13
1,0,18,78,1606,200.0,8778,2,19
1,0,0,19,557,400.0,8778,2,9
1,0,120,27,783,600.0,8778,4,21
1,0,0,78,2381,200.0,8778,2,26
1,0,9,78,2080,500.0,1685,2,9
0,1,515,49,2528,2000.0,8778,4,23
1,1,1704,19,716,650.0,8778,1,17
0,0,5,78,2179,250.0,8778,4,16
1,1,678,27,952,900.0,8778,4,19
1,1,325,27,1851,800.0,8778,4,19
0,0,0,0,273,300.0,8778,2,8
0,0,0,80,1225,300.0,8778,4,6
1,0,0,92,926,250.0,8778,2,0
1,0,213,14,365,100.0,8778,2,11
0,0,0,78,2136,250.0,8778,2,17
0,0,9,78,2474,350.0,8778,4,20
1,0,36,40,254,150.0,370,2,9
1,0,418,78,2556,400.0,8778,4,24
1,0,134,27,1761,650.0,696,2,18
1,1,363,27,478,600.0,8778,2,13
0,0,0,39,263,400.0,8778,2,29
1,0,7,78,89,300.0,572,2,19
0,1,819,28,65,800.0,8778,4,18
1,0,93,78,2410,300.0,8778,2,11
0,0,8,78,2537,100.0,8778,4,6
1,0,554,78,1216,600.0,8778,4,17
1,0,56,92,792,700.0,8485,2,25
0,0,38,8,1367,2000.0,8778,5,21
1,1,99,28,1029,1100.0,3456,4,23
1,0,232,27,2599,1500.0,8778,2,25
0,0,140,27,1761,600.0,8778,4,27
1,0,27,92,1449,200.0,8778,2,14
0,0,39,78,1834,400.0,8778,4,0
1,0,533,27,938,600.0,8503,2,18
1,0,54,80,523,250.0,8778,2,10
0,0,5,78,1761,250.0,8778,4,29
0,0,0,78,1256,150.0,8778,4,16
0,1,78,49,1008,3000.0,8778,4,29
0,1,320,27,1620,1200.0,8778,2,0
1,0,88,78,1857,400.0,8778,2,8
1,0,534,78,2617,450.0,8778,4,17
1,0,55,78,388,300.0,8778,2,3
0,0,98,78,1682,400.0,8778,4,12
1,0,24,78,419,250.0,8778,2,1
1,0,30,78,1761,200.0,8778,4,25
0,1,778,28,65,800.0,8778,2,16
1,0,316,78,2564,300.0,8778,2,19
0,0,0,40,1153,250.0,8778,2,27
0,0,4,78,1215,300.0,8778,4,28
1,1,409,27,1678,1000.0,8778,4,27
0,0,0,78,1215,250.0,8778,2,22
1,0,44,19,681,300.0,8778,2,10
0,0,24,78,2127,300.0,8778,4,6
0,0,0,78,54,400.0,8778,2,19
0,0,2732,19,643,1300.0,8778,4,16
0,0,25,23,677,1100.0,8778,1,9
0,0,493,27,2469,600.0,8778,2,27
0,1,81,60,1346,1200.0,8778,5,16
1,0,0,93,1761,350.0,8778,4,6
0,0,0,38,289,200.0,8778,3,10
1,0,39,14,1457,200.0,8778,2,25
1,0,0,78,1834,450.0,8778,4,18
1,0,10,78,1951,400.0,5757,2,12
0,0,14,40,1155,400.0,8778,2,29
1,0,66,27,146,800.0,8778,4,18
1,0,275,19,557,500.0,8778,4,18
1,0,24,78,186,500.0,2489,2,17
0,0,7,78,1405,250.0,8778,2,8
0,0,0,78,465,300.0,8778,2,21
0,1,1147,27,2010,1600.0,8778,4,8
0,0,0,78,2152,400.0,8778,2,20
0,0,9,78,119,300.0,8778,4,10
0,0,107,27,1860,500.0,8778,2,16
1,1,91,27,2161,1800.0,8778,2,22
1,0,80,78,2136,300.0,8778,2,20
1,0,61,78,164,400.0,8778,2,28
1,0,36,40,254,150.0,8778,2,7
1,0,6,88,1686,300.0,8778,2,29
1,0,198,27,934,800.0,2331,2,19
1,0,14,27,2474,600.0,6957,2,0
1,0,23,27,2360,700.0,8778,2,21
1,0,1122,39,450,650.0,8778,2,11
1,0,9,92,1802,600.0,8778,2,13
1,0,54,27,1415,400.0,8778,4,5
0,0,17,40,1449,250.0,8778,2,7
1,1,1241,19,557,700.0,8778,4,18
0,0,8,92,1153,150.0,8778,2,26
1,0,16,14,354,150.0,8778,2,2
0,0,141,27,2474,700.0,8778,2,29
1,1,150,27,1076,1100.0,3251,0,16
0,0,0,78,2381,200.0,8778,4,0
1,0,76,78,2498,300.0,8778,4,18
0,0,29,78,2274,200.0,8778,4,8
1,0,450,27,1857,550.0,8778,2,0
0,0,160,27,75,800.0,8778,4,3
1,0,47,78,1761,350.0,8778,2,7
1,0,25,53,2158,700.0,1848,2,22
1,0,130,19,731,650.0,8778,2,3
0,0,0,78,388,250.0,8778,4,27
1,0,0,39,330,300.0,8778,2,26
0,0,5,78,1834,300.0,8778,4,8
0,0,4,78,1565,400.0,8778,4,8
1,0,27,78,2381,200.0,8778,4,24
0,1,114,19,614,800.0,8778,2,13
1,0,42,78,2167,250.0,144,4,13
0,0,177,27,1859,700.0,8778,2,19
1,0,4,78,792,300.0,8778,2,16
1,0,0,14,1225,200.0,2817,2,16
1,0,227,27,2038,950.0,8778,4,27
1,0,450,19,593,400.0,7391,3,0
1,0,8,78,465,500.0,3034,2,22
1,0,331,39,1510,600.0,1519,2,17
0,0,4,78,2469,300.0,8778,4,8
1,1,61,27,2374,700.0,8761,4,7
1,0,286,27,1761,600.0,8778,2,3
0,0,10,78,2431,400.0,8778,2,29
1,0,35,78,1319,250.0,8778,4,18
0,0,84,27,1808,500.0,8778,4,12
0,0,0,78,2404,200.0,8778,4,6
0,0,33,60,1346,2500.0,8778,5,22
0,0,16,78,1225,300.0,8778,2,2
0,1,1074,27,2010,1600.0,8778,0,23
0,0,46,63,1368,2000.0,8778,5,4
0,0,813,27,1967,600.0,8778,4,22
0,0,46,19,622,600.0,8778,4,16
1,0,33,88,1692,250.0,8778,3,16
1,0,42,82,1070,400.0,8778,4,6
0,0,32,27,2026,800.0,8778,2,20
0,0,20,78,2381,100.0,8778,4,12
1,0,11,41,1155,300.0,991,3,28
0,0,5,40,1153,500.0,8778,2,12
0,1,760,49,1118,2500.0,8778,4,4
0,0,4,27,1924,600.0,8778,2,13
0,0,523,2,2305,1400.0,8778,3,7
0,1,730,76,1102,1500.0,8778,4,23
0,0,0,27,915,500.0,8778,4,18
0,0,1408,76,987,1000.0,8778,5,19
1,0,0,92,544,200.0,8778,2,18
1,1,1488,27,1761,600.0,8778,0,25
0,0,7,27,795,550.0,8778,2,0
1,0,203,27,196,800.0,8778,4,14
0,0,0,53,119,600.0,8778,4,29
0,0,22,82,1277,300.0,8778,3,0
1,1,1855,19,570,600.0,8778,3,17
1,0,26,78,880,300.0,8778,4,21
1,0,33,0,263,500.0,8778,2,0
1,0,34,79,270,350.0,8778,2,10
1,0,23,92,868,350.0,8778,2,25
0,0,371,27,2469,400.0,8778,4,0
0,0,6,78,443,250.0,8778,4,9
0,0,44,19,746,1100.0,8778,4,20
1,0,146,78,1866,350.0,4280,2,12
0,1,3855,27,2010,1600.0,8778,0,12
0,0,6,78,1857,350.0,8778,4,17
1,0,7,78,1834,200.0,8778,2,7
1,0,42,40,1449,250.0,8778,2,10
1,0,50,78,393,500.0,8778,2,8
0,0,0,39,1155,500.0,8778,2,21
1,0,28,78,1834,200.0,8778,4,23
1,0,11,92,2381,300.0,2182,2,6
1,0,356,27,1938,450.0,8778,4,10
1,0,213,78,524,400.0,8778,2,17
1,0,34,27,2062,650.0,8778,4,17
0,0,73,60,2527,2500.0,8778,5,21
1,0,975,27,933,1100.0,8778,2,9
1,1,469,28,2072,1200.0,8778,2,22
0,0,4,27,2086,700.0,8778,4,10
1,0,16,19,630,500.0,8778,2,16
0,0,5,78,1699,500.0,8778,4,29
1,1,869,19,565,600.0,8778,1,0
1,0,1233,27,1966,500.0,6601,3,4
1,0,35,78,950,200.0,8778,4,2
1,0,36,78,1606,200.0,8778,4,16
1,0,49,78,2537,200.0,8778,2,2
1,0,59,14,341,400.0,8778,2,2
1,0,23,78,1233,300.0,8778,2,25
0,0,19,20,629,450.0,8778,1,14
1,0,26,78,387,150.0,8778,2,6
1,0,91,39,2152,450.0,8778,2,13
0,0,0,78,839,300.0,8778,4,5
0,0,0,20,257,1000.0,8778,1,4
1,0,115,27,880,550.0,8211,4,0
0,0,117,19,557,350.0,8778,1,26
1,1,378,27,1899,850.0,8778,4,5
0,0,0,78,2120,200.0,8778,4,8
1,0,81,78,970,200.0,8778,2,12
1,0,0,78,2381,200.0,8778,2,24
1,0,74,27,1761,500.0,7976,4,5
0,0,19,40,1185,100.0,8778,3,9
0,0,0,92,1427,400.0,8778,2,19
0,1,198,27,1761,700.0,8778,2,15
1,0,24,78,2474,300.0,8213,2,15
1,0,0,78,2381,150.0,8778,2,4
0,0,100,27,16,600.0,8778,4,16
1,0,67,39,2381,150.0,8778,2,13
1,0,5,39,1761,350.0,8778,2,20
1,0,11,92,2392,400.0,8778,2,28
0,0,8,28,2152,800.0,8778,4,26
1,0,8,6,1155,550.0,8778,2,19
0,0,40,26,712,400.0,8778,2,6
1,0,363,92,440,400.0,8778,2,18
1,0,99,78,822,300.0,6537,4,0
1,0,36,78,1215,300.0,8778,2,0
1,0,72,59,1449,300.0,1372,3,28
1,0,1743,40,1153,400.0,8778,2,9
0,0,63,20,676,600.0,8778,3,16
1,1,59,78,411,400.0,1637,2,7
1,0,33,92,1093,500.0,8778,2,18
1,0,230,27,1761,950.0,8778,2,4
1,0,469,27,1856,750.0,8778,4,3
1,0,53,27,2395,750.0,8778,2,16
1,0,140,27,1803,600.0,8778,2,16
1,0,136,27,2180,450.0,8778,2,20
1,0,13,19,615,400.0,8778,1,3
1,0,0,78,388,300.0,8778,2,13
1,0,14,78,2152,200.0,8778,4,18
0,0,0,92,1273,400.0,8778,2,14
1,0,77,92,1326,300.0,8778,2,17
0,0,0,78,388,150.0,8778,4,20
0,0,619,19,601,500.0,8778,2,21
0,0,10,88,1703,150.0,8778,3,12
1,0,598,78,1761,400.0,6715,2,0
0,1,1585,69,1055,1500.0,8778,4,4
0,0,4,39,2122,300.0,8778,2,17
1,1,1374,49,1761,2100.0,8778,4,21
0,0,0,78,1304,200.0,8778,2,6
1,0,43,78,2381,300.0,6619,2,18
0,0,0,79,1274,150.0,8778,3,27
0,0,152,76,48,1500.0,8778,4,16
1,0,72,39,1023,250.0,8778,2,18
1,0,107,78,602,400.0,1824,1,16
1,0,181,27,1857,500.0,8778,4,29
1,0,106,78,535,500.0,8778,2,7
1,0,0,78,92,250.0,594,4,29
0,0,96,78,2428,350.0,8778,4,11
1,0,11,27,63,900.0,8778,4,4
0,0,149,27,2187,700.0,8778,4,22
1,0,0,39,14,200.0,8778,2,12
1,0,11,78,471,300.0,8778,4,16
1,0,224,27,2038,950.0,6949,2,5
1,1,104,19,1010,800.0,8768,2,15
1,1,836,19,732,800.0,2421,2,9
0,0,0,78,2404,200.0,8778,2,6
1,0,845,27,2363,700.0,8778,2,17
1,0,0,27,91,700.0,8778,2,18
1,0,94,78,1565,300.0,8778,2,11
1,0,0,78,1215,250.0,1904,2,17
1,0,41,92,792,600.0,8778,2,19
1,0,0,27,1204,1500.0,8778,2,13
1,0,34,78,977,500.0,2324,2,12
0,0,11,78,2381,400.0,8778,4,28
0,0,32,78,1741,400.0,8778,2,20
1,1,409,27,1678,1000.0,8778,2,21
1,0,85,27,54,600.0,8778,4,23
0,0,36,78,1565,300.0,8778,4,25
0,0,56,27,2469,500.0,8778,4,8
0,0,0,78,2474,200.0,8778,4,6
0,0,0,78,171,400.0,8778,2,8
1,0,14,27,2474,600.0,8778,2,2
0,0,10,73,1346,900.0,8778,4,26
1,0,211,27,1268,500.0,8778,2,3
0,0,63,19,557,500.0,8778,2,19
0,0,11,19,701,500.0,8778,2,0
1,0,5,39,1786,450.0,8778,2,10
0,0,124,82,2219,250.0,8778,3,8
1,0,209,27,1605,600.0,8115,2,15
1,1,409,27,1678,1000.0,8368,4,20
1,0,60,14,341,400.0,840,2,12
1,0,22,19,578,500.0,5558,4,16
1,0,53,78,1834,300.0,8778,2,21
1,0,0,78,1834,500.0,1903,2,17
1,0,803,19,686,400.0,3945,4,13
0,0,0,78,1215,100.0,8778,4,20
0,0,9,78,388,200.0,8778,4,18
1,0,502,39,2152,500.0,8778,2,17
1,0,301,78,388,200.0,3411,4,15
1,0,57,78,1231,300.0,8778,4,15
0,1,173,27,1761,1300.0,8778,4,7
1,0,5,27,2381,400.0,3882,2,9
0,1,478,27,1712,800.0,8778,3,7
1,0,27,78,536,250.0,8778,2,15
1,0,15,93,388,250.0,6605,2,17
0,0,17,27,1747,550.0,8778,2,21
1,0,0,92,1761,350.0,8778,2,0
1,0,46,27,2381,1000.0,6075,2,5
1,0,8,88,1699,100.0,8778,2,3
0,0,155,27,1802,800.0,8778,2,28
0,0,0,78,1761,350.0,8778,4,9
1,0,64,78,1939,250.0,8778,4,16
1,0,235,27,1761,800.0,8778,2,10
1,0,62,78,542,300.0,8778,2,0
1,0,0,39,2591,200.0,5456,2,17
0,0,8,78,1834,350.0,8778,2,5
1,0,373,27,65,550.0,3178,2,19
0,0,42,14,359,300.0,8778,2,0
0,0,28,27,71,700.0,8778,2,4
1,0,12,78,2277,200.0,7334,2,17
0,0,69,78,2252,800.0,8778,4,6
0,0,29,40,1153,555.4315664,8778,3,23
1,0,90,27,2344,500.0,8778,2,1
1,1,344,27,246,1700.0,8778,0,23
1,0,0,78,225,400.0,8778,2,19
1,0,63,78,1264,200.0,5642,2,23
1,0,69,78,1951,350.0,8104,2,5
0,0,0,78,388,555.4315664,8778,4,20
1,0,145,19,817,700.0,6526,3,13
0,0,0,78,1834,300.0,8778,2,18
1,0,38,91,2580,150.0,8778,2,12
0,0,22,19,685,500.0,8778,1,0
1,0,93,78,1606,400.0,6647,2,15
1,0,587,39,1400,450.0,5146,2,19
0,0,0,78,1761,100.0,8778,2,13
1,1,2178,28,199,1500.0,8627,4,0
1,0,7,78,1333,400.0,8778,2,0
1,0,0,78,2391,300.0,4657,2,18
0,1,108,8,1834,1400.0,8778,6,11
1,0,789,78,130,400.0,1727,4,21
1,0,68,27,1773,1000.0,6500,2,13
0,0,62,78,1834,450.0,8778,4,29
1,0,504,19,744,550.0,1545,4,1
1,0,47,40,1444,200.0,8778,2,19
1,0,44,78,2256,600.0,8778,2,4
0,0,27,19,557,450.0,8778,1,20
1,0,25,78,1761,200.0,5927,2,18
0,0,221,78,2565,300.0,8778,4,5
1,0,70,17,1537,150.0,6698,2,18
0,0,66,40,1449,200.0,8778,2,5
1,0,172,78,535,500.0,7756,4,18
1,0,1235,27,2272,1200.0,8025,2,25
1,0,251,40,1159,300.0,8778,2,0
0,0,104,78,1612,400.0,8778,4,15
0,0,0,78,388,300.0,8778,2,26
1,0,283,27,792,700.0,8778,2,9
0,0,63,6,280,600.0,8778,2,12
0,1,90,20,582,1000.0,8778,4,7
0,0,7,39,2032,200.0,8778,2,25
1,0,19,14,341,400.0,6938,3,21
0,0,0,78,1761,500.0,8778,2,23
1,1,2580,27,227,1600.0,4497,4,25
1,0,61,19,557,650.0,1363,2,17
1,0,78,78,2381,400.0,8778,4,15
1,0,34,42,1164,300.0,8778,2,23
1,0,67,40,1153,900.0,8778,3,27
1,0,6,27,95,400.0,8778,2,10
1,0,407,78,392,400.0,1820,2,13
0,1,1145,27,2136,1100.0,8778,4,26
1,1,3484,77,1000,1700.0,8778,6,5
1,0,24,39,2472,500.0,3290,2,17
